classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
23881661,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:39:15 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:38:16.397Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:39:14.960Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":122,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":47.26892019040127,""x"":215.4439207943865,""y"":311.6864962096878,""tool"":1,""angle"":-39.80557042933419,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":51.43217868051068,""x"":299.1665463908879,""y"":171.47899267634588,""tool"":1,""angle"":-25.559459242084095,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":59.91337722978151,""x"":913.4612827127722,""y"":315.72028780675834,""tool"":1,""angle"":-44.99999932602016,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":78.51178499663496,""x"":634.0509768491522,""y"":312.69420531928563,""tool"":3,""angle"":-20.297047212511835,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":43.32690841866856,""x"":427.2696999009596,""y"":157.35628934858025,""tool"":3,""angle"":-24.775140055949663,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":51.04671422502561,""x"":413.1469500665831,""y"":304.6266221251446,""tool"":3,""angle"":-29.602917059258605,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":40.169985329701454,""x"":438.36636717667085,""y"":82.71193627136066,""tool"":3,""angle"":-28.49951113862913,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5044722"":{""retired"":null,""Filename"":""1460637778.0.jpg""}}",5044722
23881679,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:40:45 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:39:16.762Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:40:45.689Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":1024,""naturalHeight"":768}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":163.68451824440723,""x"":201.32536090819417,""y"":427.67961583451336,""tool"":0,""angle"":-48.74760531946433,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":88.68222451518035,""x"":654.2240136991712,""y"":605.2083974635228,""tool"":0,""angle"":-33.870652017757244,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":120.31801477331076,""x"":283.0284994779301,""y"":630.4244289847935,""tool"":0,""angle"":-34.756022649001046,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":69.07069364081171,""x"":920.5157245931255,""y"":623.3646493874285,""tool"":2,""angle"":-61.1892048024342,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":49.82407520704172,""x"":713.7372075745855,""y"":425.6642245890538,""tool"":2,""angle"":-31.75758020227808,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":53.46821713982849,""x"":883.1955228788172,""y"":365.1433848427015,""tool"":2,""angle"":-35.788732874126524,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":29.99275168250554,""x"":746.0129744599701,""y"":300.5858523671736,""tool"":2,""angle"":-19.65610140084065,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":50.525600586651684,""x"":618.9191571777528,""y"":309.6639783291264,""tool"":2,""angle"":-26.05550099608302,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":48.69027613657534,""x"":940.6903240945571,""y"":515.4348334667243,""tool"":3,""angle"":-13.173417146393014,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5041874"":{""retired"":null,""Filename"":""1460816209.4.jpg""}}",5041874
23881683,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:41:45 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:40:47.377Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:41:45.673Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":86.90277707999617,""x"":666.7480245846302,""y"":412.92941574832236,""tool"":0,""angle"":-30.518408609221197,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5049646"":{""retired"":null,""Filename"":""1461428616.4.jpg""}}",5049646
23881686,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:42:15 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:41:46.589Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:42:14.835Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":122,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":136.94747283970648,""x"":379.86004192126444,""y"":230.9899781575228,""tool"":3,""angle"":-26.790401774417777,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":86.96579757169236,""x"":757.1126987954806,""y"":248.13876397276115,""tool"":3,""angle"":-37.9333825427475,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":40.811529577762684,""x"":460.55660804627826,""y"":75.65206218681743,""tool"":3,""angle"":-50.0111151501067,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5044701"":{""retired"":null,""Filename"":""1460637747.8.jpg""}}",5044701
23881694,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:42:52 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:42:15.797Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:42:52.361Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":255.74039518933753,""x"":333.80535234801584,""y"":312.0605799421289,""tool"":0,""angle"":-51.505873550008175,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":44.808144360395396,""x"":592.2790180757563,""y"":171.00212399187342,""tool"":2,""angle"":-34.249291000226854,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":31.80565046899987,""x"":529.2380480809311,""y"":118.99202733485194,""tool"":2,""angle"":-41.98721078296262,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":28.69547748791256,""x"":702.6042417252962,""y"":271.87095979806685,""tool"":2,""angle"":-26.89644224641385,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":36.928350452048264,""x"":716.0015521410637,""y"":367.22203410699996,""tool"":1,""angle"":-39.80556939813086,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""}]}]","{""5045321"":{""retired"":null,""Filename"":""1461937129.2.jpg""}}",5045321
23881701,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:43:23 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:42:53.749Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:43:23.655Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":179.25081780003958,""x"":376.3590703530866,""y"":371.1629625069261,""tool"":0,""angle"":-48.74298658799727,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":85.4750257362089,""x"":90.3035215412217,""y"":312.0605799421289,""tool"":1,""angle"":-40.88850501488641,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":40.505290096296605,""x"":603.3122330467977,""y"":94.56381210367543,""tool"":3,""angle"":-52.90868587343797,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5050268"":{""retired"":null,""Filename"":""1461429304.8.jpg""}}",5050268
23881708,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:44:02 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:43:24.797Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:44:02.675Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":122,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":100.35206885726001,""x"":356.6621380927069,""y"":235.02672491327255,""tool"":0,""angle"":-39.290151873300886,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":55.63385074948136,""x"":197.28742544239452,""y"":84.73030964923552,""tool"":2,""angle"":-22.380134577382034,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":37.443260578885024,""x"":540.242417530527,""y"":117.00950790183735,""tool"":2,""angle"":-27.252647869011163,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":29.52992206020396,""x"":717.7736255328314,""y"":142.22587691121677,""tool"":2,""angle"":-7.851158634836554,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":44.80599952668017,""x"":827.7203067780888,""y"":318.74637029423104,""tool"":2,""angle"":-31.185399438352952,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":39.45528912203456,""x"":38.92042192538765,""y"":319.7540794038289,""tool"":2,""angle"":-32.471191680302034,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":83.72628856579448,""x"":638.0878160485827,""y"":232.00064242579984,""tool"":3,""angle"":-53.8205505932361,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5043633"":{""retired"":null,""Filename"":""1460636517.6.jpg""}}",5043633
23881715,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:44:58 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:44:03.670Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:44:58.176Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":89.06048461948829,""x"":548.9380378180961,""y"":468.0908699131934,""tool"":0,""angle"":-30.87664071787805,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":132.15694871856337,""x"":203.7801028880772,""y"":439.72172628209074,""tool"":0,""angle"":-47.174742397200504,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":87.04092443942127,""x"":504.80745054765487,""y"":162.33531367358248,""tool"":0,""angle"":-47.93493864077466,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":60.98336302290948,""x"":266.8234356797108,""y"":256.8991257772579,""tool"":1,""angle"":-32.869489750340314,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":38.11989306977471,""x"":721.5170052831055,""y"":380.61934371729365,""tool"":1,""angle"":-29.74487981305429,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":41.825116646473866,""x"":704.9683371700224,""y"":229.31724435141294,""tool"":1,""angle"":-47.29060832577136,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""}]}]","{""5049788"":{""retired"":null,""Filename"":""1461428759.6.jpg""}}",5049788
23881719,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:45:18 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:44:59.022Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:45:18.659Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":1024,""naturalHeight"":768}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":189.47231440068086,""x"":795.4402999705823,""y"":604.200701840793,""tool"":3,""angle"":-25.882851470486507,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":73.09842826979377,""x"":257.81248952748933,""y"":299.5781567444438,""tool"":3,""angle"":-27.979161835977106,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":104.13233814757464,""x"":558.3983137927634,""y"":304.62254509634914,""tool"":3,""angle"":-45.00001624220915,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5042323"":{""retired"":null,""Filename"":""1460816632.0.jpg""}}",5042323
23881726,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:45:55 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:45:19.520Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:45:55.610Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":200.90129660342464,""x"":196.68781655389876,""y"":408.98848734839623,""tool"":0,""angle"":-32.50572634124369,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":87.88341244080986,""x"":671.8710009438562,""y"":505.91639475466354,""tool"":1,""angle"":-39.54251230646145,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":74.96644577716201,""x"":496.92793803412064,""y"":399.5321061380287,""tool"":1,""angle"":-56.14204925864181,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":60.55038594627342,""x"":416.5486929134313,""y"":158.39438527365635,""tool"":3,""angle"":-38.659806573729135,""frame"":0,""details"":[],""tool_label"":""Shadows""}]}]","{""5049277"":{""retired"":null,""Filename"":""1461428239.4.jpg""}}",5049277
23881737,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:46:33 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:45:56.540Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:46:33.463Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":122,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":121.7974729475495,""x"":272.9394894090278,""y"":245.11268148528848,""tool"":0,""angle"":-26.565050637894092,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":65.41045152395755,""x"":348.591553375661,""y"":81.70422716176282,""tool"":3,""angle"":-17.036677770012854,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":75.65206332589958,""x"":584.6259929515568,""y"":236.03443402287039,""tool"":2,""angle"":-36.86989699882334,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":30.092407709416168,""x"":712.7291233744508,""y"":153.3224977515097,""tool"":3,""angle"":-39.55697085557792,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":60.96693273836212,""x"":71.19964402457846,""y"":197.70307079532316,""tool"":2,""angle"":-38.95603138695812,""frame"":0,""details"":[],""tool_label"":""Street markings""}]}]","{""5043470"":{""retired"":null,""Filename"":""1460636279.6.jpg""}}",5043470
23881749,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:47:12 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:46:34.289Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:47:11.858Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":272.19823874798743,""x"":355.08221135055123,""y"":328.60924706027214,""tool"":0,""angle"":-28.345911658562784,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":34.0294878631439,""x"":701.8169794727067,""y"":143.4225512528474,""tool"":2,""angle"":-42.18426158087044,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":34.97598659639571,""x"":590.7044935705774,""y"":111.89974142707628,""tool"":2,""angle"":-14.350864974688601,""frame"":0,""details"":[],""tool_label"":""Street markings""},{""r"":21.21949394348012,""x"":526.0843095501903,""y"":76.438311888198,""tool"":2,""angle"":-31.32933524563428,""frame"":0,""details"":[],""tool_label"":""Street markings""}]}]","{""5047505"":{""retired"":null,""Filename"":""1461939836.2.jpg""}}",5047505
23881766,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:47:55 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:47:13.830Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:47:54.904Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":155.1784602278312,""x"":604.8890662389343,""y"":343.5810810810811,""tool"":0,""angle"":-56.39102303591733,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":88.1068320835394,""x"":88.72667031246816,""y"":305.75555623961094,""tool"":0,""angle"":-47.17467147865767,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""},{""r"":59.29121209132344,""x"":317.2566842349327,""y"":283.6914363110263,""tool"":1,""angle"":4.57392098607412,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":40.36923379603312,""x"":301.4952423012054,""y"":171.00212399187342,""tool"":1,""angle"":5.406799701110098,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""},{""r"":45.29051704591262,""x"":351.93088972646933,""y"":89.04835929323401,""tool"":1,""angle"":-21.431538498483235,""frame"":0,""details"":[{""value"":[2]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""}]}]","{""5046530"":{""retired"":null,""Filename"":""1461938723.6.jpg""}}",5046530
23881778,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:48:37 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:47:55.968Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:48:37.677Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":1024,""naturalHeight"":768}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":144.50961181552546,""x"":572.5208751294352,""y"":644.5469432986517,""tool"":3,""angle"":-66.11925467552427,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":100.72675624688121,""x"":139.7968449267596,""y"":587.0521455396171,""tool"":3,""angle"":-32.73522470518618,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":36.71675797102368,""x"":388.9399523147924,""y"":259.231915286585,""tool"":1,""angle"":-37.182507600711965,""frame"":0,""details"":[{""value"":[1]}],""tool_label"":""Not Smooth - Road has defects. Please mark the defect.""}]}]","{""5042503"":{""retired"":null,""Filename"":""1460816819.6.jpg""}}",5042503
23881785,Ctull,1552959,e8a611ad873376b4aac3,3093,MAIN,65.54,2016-12-28 05:49:16 UTC,,,"{""session"":""45b8d20f915f36a2d4e1a0ecf5d9778c94ff198b62ffe6bc071deec7e8e4d875"",""viewport"":{""width"":360,""height"":568},""started_at"":""2016-12-28T05:48:38.635Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Moto G (4) Build/MPJ24.139-49) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""28800"",""finished_at"":""2016-12-28T05:49:16.421Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":122,""naturalWidth"":1024,""naturalHeight"":368}]}","[{""task"":""T0"",""task_label"":""Circle this image for street smoothness, defects and/or line-markings."",""value"":[{""r"":56.531886249238845,""x"":687.512799946178,""y"":320.7647436721059,""tool"":3,""angle"":-74.47588865563438,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":45.21121528015544,""x"":311.27087662554925,""y"":273.35513298214056,""tool"":3,""angle"":-38.66335341980759,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":57.49556861464127,""x"":109.53103124109994,""y"":193.6692791982526,""tool"":3,""angle"":0,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":41.72068204303563,""x"":390.9567091969757,""y"":142.22587691121677,""tool"":3,""angle"":-1.3840400402367568,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":41.99259304695834,""x"":442.4001126942863,""y"":299.582166259797,""tool"":3,""angle"":24.10288627072831,""frame"":0,""details"":[],""tool_label"":""Shadows""},{""r"":59.982570771833394,""x"":564.4510779998494,""y"":152.3118334832327,""tool"":0,""angle"":-19.654378440560514,""frame"":0,""details"":[],""tool_label"":""Smooth - No defects \u0026 No Shadows""}]}]","{""5044567"":{""retired"":null,""Filename"":""1460637617.0.jpg""}}",5044567
